Date,Close
4/10/2017 16:00:00,32.52
4/11/2017 16:00:00,32.4
4/12/2017 16:00:00,32.28
4/13/2017 16:00:00,31.83
4/17/2017 16:00:00,32.03
4/18/2017 16:00:00,31.79
4/19/2017 16:00:00,31.61
4/20/2017 16:00:00,31.79
4/21/2017 16:00:00,32.08
4/24/2017 16:00:00,32.7
4/25/2017 16:00:00,33.07
4/26/2017 16:00:00,33
4/27/2017 16:00:00,33.02
4/28/2017 16:00:00,33.07
5/1/2017 16:00:00,33.4
5/2/2017 16:00:00,33.93
5/3/2017 16:00:00,34.29
5/4/2017 16:00:00,34.14
5/5/2017 16:00:00,34.42
5/8/2017 16:00:00,34.98
5/9/2017 16:00:00,35.41
5/10/2017 16:00:00,35.41
5/11/2017 16:00:00,35.56
5/12/2017 16:00:00,35.37
5/15/2017 16:00:00,35.06
5/16/2017 16:00:00,35.03
5/17/2017 16:00:00,34.42
5/18/2017 16:00:00,34.9
5/19/2017 16:00:00,35.2
5/22/2017 16:00:00,35.4
5/23/2017 16:00:00,35.4
5/24/2017 16:00:00,35.52
5/25/2017 16:00:00,35.57
5/26/2017 16:00:00,35.51
5/30/2017 16:00:00,35.78
5/31/2017 16:00:00,35.36
6/1/2017 16:00:00,35.89
6/2/2017 16:00:00,36.18
6/5/2017 16:00:00,36.39
6/6/2017 16:00:00,36.43
6/7/2017 16:00:00,36.46
6/8/2017 16:00:00,36.83
6/9/2017 16:00:00,35.79
6/12/2017 16:00:00,35.24
6/13/2017 16:00:00,35.56
6/14/2017 16:00:00,35.65
6/15/2017 16:00:00,35.44
6/16/2017 16:00:00,35.87
6/19/2017 16:00:00,36.21
6/20/2017 16:00:00,36.13
6/21/2017 16:00:00,36.71
6/22/2017 16:00:00,36.71
6/23/2017 16:00:00,36.73
6/26/2017 16:00:00,36.13
6/27/2017 16:00:00,35.09
6/28/2017 16:00:00,35.35
6/29/2017 16:00:00,34.81
6/30/2017 16:00:00,34.96
7/3/2017 16:00:00,34.88
7/5/2017 16:00:00,34.82
7/6/2017 16:00:00,34.5
7/7/2017 16:00:00,34.63
7/10/2017 16:00:00,35
7/11/2017 16:00:00,35.38
7/12/2017 16:00:00,35.69
7/13/2017 16:00:00,36.15
7/14/2017 16:00:00,36.25
7/17/2017 16:00:00,35.91
7/18/2017 16:00:00,35.87
7/19/2017 16:00:00,36.41
7/20/2017 16:00:00,36.1
7/21/2017 16:00:00,35.85
7/24/2017 16:00:00,36.22
7/25/2017 16:00:00,36.1
7/26/2017 16:00:00,36.22
7/27/2017 16:00:00,36.18
7/28/2017 16:00:00,35.86
7/31/2017 16:00:00,35.96
8/1/2017 16:00:00,35.84
8/2/2017 16:00:00,36.07
8/3/2017 16:00:00,35.79
8/4/2017 16:00:00,36.03
8/7/2017 16:00:00,36.79
8/8/2017 16:00:00,36.7
8/9/2017 16:00:00,36.46
8/10/2017 16:00:00,35.34
8/11/2017 16:00:00,36.14
8/14/2017 16:00:00,36.05
8/15/2017 16:00:00,36.42
8/16/2017 16:00:00,36.34
8/17/2017 16:00:00,35.79
8/18/2017 16:00:00,35.86
8/21/2017 16:00:00,35.98
8/22/2017 16:00:00,36.52
8/23/2017 16:00:00,36.58
8/24/2017 16:00:00,36.83
8/25/2017 16:00:00,36.85
8/28/2017 16:00:00,36.77
8/29/2017 16:00:00,36.88
8/30/2017 16:00:00,36.93
8/31/2017 16:00:00,36.97
9/1/2017 16:00:00,37.22
9/5/2017 16:00:00,36.85
9/6/2017 16:00:00,37.27
9/7/2017 16:00:00,37.54
9/8/2017 16:00:00,37.5
9/11/2017 16:00:00,37.84
9/12/2017 16:00:00,37.86
9/13/2017 16:00:00,37.53
9/14/2017 16:00:00,37.38
9/15/2017 16:00:00,37.65
9/18/2017 16:00:00,38.07
9/19/2017 16:00:00,38.3
9/20/2017 16:00:00,37.82
9/21/2017 16:00:00,38.24
9/22/2017 16:00:00,37.77
9/25/2017 16:00:00,37.07
9/26/2017 16:00:00,37.14
9/27/2017 16:00:00,37.25
9/28/2017 16:00:00,37.05
9/29/2017 16:00:00,37.55
10/2/2017 16:00:00,38.13
10/3/2017 16:00:00,38.44
10/4/2017 16:00:00,38.27
10/5/2017 16:00:00,38.46
10/6/2017 16:00:00,38.46
10/9/2017 16:00:00,38.77
10/10/2017 16:00:00,38.97
10/11/2017 16:00:00,40.35
10/12/2017 16:00:00,40.44
10/13/2017 16:00:00,40.82
10/16/2017 16:00:00,40.89
10/17/2017 16:00:00,41.25
10/18/2017 16:00:00,41.5
10/19/2017 16:00:00,41.07
10/20/2017 16:00:00,41.12
10/23/2017 16:00:00,41.21
10/24/2017 16:00:00,41.32
10/25/2017 16:00:00,41.16
10/26/2017 16:00:00,41.2
10/27/2017 16:00:00,42.15
10/30/2017 16:00:00,42.13
10/31/2017 16:00:00,42.33
11/1/2017 16:00:00,42.1
11/2/2017 16:00:00,42.15
11/3/2017 16:00:00,42.19
11/6/2017 16:00:00,42.43
11/7/2017 16:00:00,42.51
11/8/2017 16:00:00,42.43
11/9/2017 16:00:00,41.64
11/10/2017 16:00:00,41.72
11/13/2017 16:00:00,42.01
11/14/2017 16:00:00,41.86
11/15/2017 16:00:00,41.54
11/16/2017 16:00:00,42.1
11/17/2017 16:00:00,42.07
11/20/2017 16:00:00,42.21
11/21/2017 16:00:00,42.58
11/22/2017 16:00:00,42.41
11/24/2017 13:00:00,42.99
11/27/2017 16:00:00,41.09
11/28/2017 16:00:00,40.93
11/29/2017 16:00:00,39.41
11/30/2017 16:00:00,39.6
12/1/2017 16:00:00,39.7
12/4/2017 16:00:00,39.39
12/5/2017 16:00:00,39.2
12/6/2017 16:00:00,38.68
12/7/2017 16:00:00,39.01
12/8/2017 16:00:00,39
12/11/2017 16:00:00,39.37
12/12/2017 16:00:00,39.3
12/13/2017 16:00:00,39.29
12/14/2017 16:00:00,39.4
12/15/2017 16:00:00,39.5
12/18/2017 16:00:00,39.4
12/19/2017 16:00:00,39.34
12/20/2017 16:00:00,39.44
12/21/2017 16:00:00,39.23
12/22/2017 16:00:00,39.63
12/26/2017 16:00:00,38.95
12/27/2017 16:00:00,39.08
12/28/2017 16:00:00,39.74
12/29/2017 16:00:00,39.65
1/2/2018 16:00:00,41.02
1/3/2018 16:00:00,41.71
1/4/2018 16:00:00,41.49
1/5/2018 16:00:00,42.46
1/8/2018 16:00:00,42.44
1/9/2018 16:00:00,42.18
1/10/2018 16:00:00,41.3
1/11/2018 16:00:00,41.03
1/12/2018 16:00:00,41.19
1/16/2018 16:00:00,42.23
1/17/2018 16:00:00,43.13
1/18/2018 16:00:00,44.57
1/19/2018 16:00:00,44.67
1/22/2018 16:00:00,46.38
1/23/2018 16:00:00,46.28
1/24/2018 16:00:00,45.33
1/25/2018 16:00:00,45.1
1/26/2018 16:00:00,45.72
1/29/2018 16:00:00,45.4
1/30/2018 16:00:00,44.88
1/31/2018 16:00:00,45.31
2/1/2018 16:00:00,45.45
2/2/2018 16:00:00,44.51
2/5/2018 16:00:00,42.95
2/6/2018 16:00:00,43.59
2/7/2018 16:00:00,41.88
2/8/2018 16:00:00,40.36
2/9/2018 16:00:00,41.47
2/12/2018 16:00:00,42.53
2/13/2018 16:00:00,42.38
2/14/2018 16:00:00,43.05
2/15/2018 16:00:00,43.52
2/16/2018 16:00:00,43.48
2/20/2018 16:00:00,43.74
2/21/2018 16:00:00,42.89
2/22/2018 16:00:00,42.39
2/23/2018 16:00:00,43.9
2/26/2018 16:00:00,44.41
2/27/2018 16:00:00,43.62
2/28/2018 16:00:00,43.35
3/1/2018 16:00:00,42.72
3/2/2018 16:00:00,43.01
3/5/2018 16:00:00,43.49
3/6/2018 16:00:00,43.54
3/7/2018 16:00:00,44.2
3/8/2018 16:00:00,43.8
3/9/2018 16:00:00,44.59
3/12/2018 16:00:00,45.22
3/13/2018 16:00:00,44.99
3/14/2018 16:00:00,45.15
3/15/2018 16:00:00,45.31
3/16/2018 16:00:00,44.97
3/19/2018 16:00:00,44.6
3/20/2018 16:00:00,44.83
3/21/2018 16:00:00,44.7
3/22/2018 16:00:00,43.69
3/23/2018 16:00:00,42.58
3/26/2018 16:00:00,44.27
3/27/2018 16:00:00,43.29
3/28/2018 16:00:00,42.69
3/29/2018 16:00:00,43.76
4/2/2018 16:00:00,42.5
4/3/2018 16:00:00,43.48
4/4/2018 16:00:00,43.94
4/5/2018 16:00:00,43.32
4/6/2018 16:00:00,42.42
4/9/2018 16:00:00,43.07
4/10/2018 16:00:00,43.58
4/11/2018 16:00:00,43.38
4/12/2018 16:00:00,43.85
4/13/2018 16:00:00,42.65
4/16/2018 16:00:00,42.87
4/17/2018 16:00:00,42.31
4/18/2018 16:00:00,41.92
4/19/2018 16:00:00,39.53
4/20/2018 16:00:00,38.95
4/23/2018 16:00:00,38.75
4/24/2018 16:00:00,38.75
4/25/2018 16:00:00,38.17
4/26/2018 16:00:00,38.17
4/27/2018 16:00:00,38.17
4/30/2018 16:00:00,38.45
5/1/2018 16:00:00,38.93
5/2/2018 16:00:00,37.75
5/3/2018 16:00:00,38.1
5/4/2018 16:00:00,38.59
5/7/2018 16:00:00,38.45
5/8/2018 16:00:00,39.18
5/9/2018 16:00:00,39.35
5/10/2018 16:00:00,39.77
5/11/2018 16:00:00,39.91
5/14/2018 16:00:00,39.95
5/15/2018 16:00:00,39.3
5/16/2018 16:00:00,39.79
5/17/2018 16:00:00,38.96
5/18/2018 16:00:00,38.96
5/21/2018 16:00:00,39.47
5/22/2018 16:00:00,39.64
5/23/2018 16:00:00,39.65
5/24/2018 16:00:00,39.27
5/25/2018 16:00:00,39.3
5/29/2018 16:00:00,38.16
5/30/2018 16:00:00,38.34
5/31/2018 16:00:00,38.7
6/1/2018 16:00:00,39.2
6/4/2018 16:00:00,39.97
6/5/2018 16:00:00,39.54
6/6/2018 16:00:00,39.56
6/7/2018 16:00:00,39.52
6/8/2018 16:00:00,38.93
6/11/2018 16:00:00,38.76
6/12/2018 16:00:00,39.2
6/13/2018 16:00:00,39.05
6/14/2018 16:00:00,38.6
6/15/2018 16:00:00,38.69
6/18/2018 16:00:00,38.25
6/19/2018 16:00:00,37.56
6/20/2018 16:00:00,38.35
6/21/2018 16:00:00,37.62
6/22/2018 16:00:00,38.12
6/25/2018 16:00:00,36.51
6/26/2018 16:00:00,36.46
6/27/2018 16:00:00,35.51
6/28/2018 16:00:00,35.94
6/29/2018 16:00:00,36.56
7/2/2018 16:00:00,36.54
7/3/2018 13:00:00,36.39
7/5/2018 16:00:00,36.59
7/6/2018 16:00:00,37.27
7/9/2018 16:00:00,37.83
7/10/2018 16:00:00,37.93
7/11/2018 16:00:00,36.97
7/12/2018 16:00:00,37.31
7/13/2018 16:00:00,37.77
7/16/2018 16:00:00,37.79
7/17/2018 16:00:00,38.04
7/18/2018 16:00:00,38.41
7/19/2018 16:00:00,39.81
7/20/2018 16:00:00,40.73
7/23/2018 16:00:00,40.74
7/24/2018 16:00:00,40.39
7/25/2018 16:00:00,40.89
7/26/2018 16:00:00,40.82
7/27/2018 16:00:00,41.45
7/30/2018 16:00:00,41.09
7/31/2018 16:00:00,41.21
8/1/2018 16:00:00,41.71
8/2/2018 16:00:00,41.55
8/3/2018 16:00:00,41.69
8/6/2018 16:00:00,41.07
8/7/2018 16:00:00,41.24
8/8/2018 16:00:00,41.97
8/9/2018 16:00:00,41.84
8/10/2018 16:00:00,41.03
8/13/2018 16:00:00,40.71
8/14/2018 16:00:00,40.91
8/15/2018 16:00:00,40.45
8/16/2018 16:00:00,40.41
8/17/2018 16:00:00,40.13
8/20/2018 16:00:00,40.1
8/21/2018 16:00:00,40.89
8/22/2018 16:00:00,40.9
8/23/2018 16:00:00,40.68
8/24/2018 16:00:00,41.24
8/27/2018 16:00:00,41.53
8/28/2018 16:00:00,42.35
8/29/2018 16:00:00,44.13
8/30/2018 16:00:00,43.46
8/31/2018 16:00:00,43.6
9/4/2018 16:00:00,44.11
9/5/2018 16:00:00,44.22
9/6/2018 16:00:00,44.05
9/7/2018 16:00:00,44.88
9/10/2018 16:00:00,44.62
9/11/2018 16:00:00,44.55
9/12/2018 16:00:00,43.94
9/13/2018 16:00:00,43.43
9/14/2018 16:00:00,44.41
9/17/2018 16:00:00,43.76
9/18/2018 16:00:00,43.56
9/19/2018 16:00:00,44.02
9/20/2018 16:00:00,44.17
9/21/2018 16:00:00,44.06
9/24/2018 16:00:00,44.89
9/25/2018 16:00:00,44.17
9/26/2018 16:00:00,44.27
9/27/2018 16:00:00,44.76
9/28/2018 16:00:00,44.16
10/1/2018 16:00:00,44.66
10/2/2018 16:00:00,43.62
10/3/2018 16:00:00,43.96
10/4/2018 16:00:00,42.43
10/5/2018 16:00:00,41.63
10/8/2018 16:00:00,40.96
10/9/2018 16:00:00,40.9
10/10/2018 16:00:00,39.35
10/11/2018 16:00:00,38.94
10/12/2018 16:00:00,39.66
10/15/2018 16:00:00,38.75
10/16/2018 16:00:00,40.01
10/17/2018 16:00:00,39.57
10/18/2018 16:00:00,38.54
10/19/2018 16:00:00,38.45
10/22/2018 16:00:00,38.72
10/23/2018 16:00:00,38
10/24/2018 16:00:00,36.48
10/25/2018 16:00:00,37.39
10/26/2018 16:00:00,36.67
10/29/2018 16:00:00,36.33
10/30/2018 16:00:00,37.78
10/31/2018 16:00:00,38.1
11/1/2018 16:00:00,39.05
11/2/2018 16:00:00,38.78
11/5/2018 16:00:00,38.48
11/6/2018 16:00:00,38.73
11/7/2018 16:00:00,39.18
11/8/2018 16:00:00,38.7
11/9/2018 16:00:00,38.07
11/12/2018 16:00:00,37.06
11/13/2018 16:00:00,37.4
11/14/2018 16:00:00,37.84
11/15/2018 16:00:00,38.52
11/16/2018 16:00:00,36.87
11/19/2018 16:00:00,36.05
11/20/2018 16:00:00,35.64
11/21/2018 16:00:00,36.17
11/23/2018 13:00:00,35.96
11/26/2018 16:00:00,36.84
11/27/2018 16:00:00,36.8
11/28/2018 16:00:00,38.01
11/29/2018 16:00:00,37.93
11/30/2018 16:00:00,37.59
12/3/2018 16:00:00,38.73
12/4/2018 16:00:00,37.44
12/6/2018 16:00:00,36.86
12/7/2018 16:00:00,36.52
12/10/2018 16:00:00,36.43
12/11/2018 16:00:00,36.7
12/12/2018 16:00:00,37.38
12/13/2018 16:00:00,37.33
12/14/2018 16:00:00,36.53
12/17/2018 16:00:00,36.22
12/18/2018 16:00:00,36.76
12/19/2018 16:00:00,36.23
12/20/2018 16:00:00,35.88
12/21/2018 16:00:00,35.71
12/24/2018 13:00:00,35.29
12/26/2018 16:00:00,36.76
12/27/2018 16:00:00,36.78
12/28/2018 16:00:00,37.14
12/31/2018 16:00:00,36.91
1/2/2019 16:00:00,36.52
1/3/2019 16:00:00,34.36
1/4/2019 16:00:00,34.97
1/7/2019 16:00:00,35.23
1/8/2019 16:00:00,34.94
1/9/2019 16:00:00,35.61
1/10/2019 16:00:00,36.42
1/11/2019 16:00:00,36.61
1/14/2019 16:00:00,35.76
1/15/2019 16:00:00,36.04
1/16/2019 16:00:00,35.64
1/17/2019 16:00:00,36.29
1/18/2019 16:00:00,36.84
1/22/2019 16:00:00,36.37
1/23/2019 16:00:00,36.49
1/24/2019 16:00:00,37.64
1/25/2019 16:00:00,38.14
1/28/2019 16:00:00,37.44
1/29/2019 16:00:00,36.33
1/30/2019 16:00:00,37.38
1/31/2019 16:00:00,37.62
2/1/2019 16:00:00,37.57
2/4/2019 16:00:00,37.94
2/5/2019 16:00:00,38.25
2/6/2019 16:00:00,38.74
2/7/2019 16:00:00,38.12
2/8/2019 16:00:00,37.79
2/11/2019 16:00:00,38.29
2/12/2019 16:00:00,38.64
2/13/2019 16:00:00,38.13
2/14/2019 16:00:00,38.06
2/15/2019 16:00:00,38.09
2/19/2019 16:00:00,38.46
2/20/2019 16:00:00,39
2/21/2019 16:00:00,38.98
2/22/2019 16:00:00,39.39
2/25/2019 16:00:00,39.58
2/26/2019 16:00:00,39.6
2/27/2019 16:00:00,39.45
2/28/2019 16:00:00,39.05
3/1/2019 16:00:00,39.39
3/4/2019 16:00:00,39.15
3/5/2019 16:00:00,39.02
3/6/2019 16:00:00,38.79
3/7/2019 16:00:00,38.63
3/8/2019 16:00:00,38.2
3/11/2019 16:00:00,38.64
3/12/2019 16:00:00,38.9
3/13/2019 16:00:00,39.21
3/14/2019 16:00:00,38.82
3/15/2019 16:00:00,39.65
3/18/2019 16:00:00,39.85
3/19/2019 16:00:00,39.76
3/20/2019 16:00:00,39.85
3/21/2019 16:00:00,41.04
3/22/2019 16:00:00,40.43
3/25/2019 16:00:00,39.92
3/26/2019 16:00:00,40.4
3/27/2019 16:00:00,40.2
3/28/2019 16:00:00,40.34
3/29/2019 16:00:00,40.96
4/1/2019 16:00:00,41.37
4/2/2019 16:00:00,41.27
4/3/2019 16:00:00,41.79
4/4/2019 16:00:00,42.04
4/5/2019 16:00:00,42.23
4/8/2019 16:00:00,42.39
4/9/2019 16:00:00,42.21
4/10/2019 16:00:00,42.37
4/11/2019 16:00:00,42.1
4/12/2019 16:00:00,42.58
4/15/2019 16:00:00,42.61
4/16/2019 16:00:00,43.01
4/17/2019 16:00:00,44.39
4/18/2019 16:00:00,45.4
4/22/2019 16:00:00,45.15
4/23/2019 16:00:00,45.42
4/24/2019 16:00:00,45.41
4/25/2019 16:00:00,44.48
4/26/2019 16:00:00,43.94
4/29/2019 16:00:00,43.83
4/30/2019 16:00:00,43.82
5/1/2019 16:00:00,43.82
5/2/2019 16:00:00,44.4
5/3/2019 16:00:00,44.71
5/6/2019 16:00:00,43.76
5/7/2019 16:00:00,43.76
5/8/2019 16:00:00,43.7
5/9/2019 16:00:00,43.25
5/10/2019 16:00:00,42.83
5/13/2019 16:00:00,40.99
5/14/2019 16:00:00,41.97
5/15/2019 16:00:00,41.97
5/16/2019 16:00:00,41.53
5/17/2019 16:00:00,40.25
5/20/2019 16:00:00,38.66
5/21/2019 16:00:00,39.3
5/22/2019 16:00:00,38.9
5/23/2019 16:00:00,38.07
5/24/2019 16:00:00,38.2
5/28/2019 16:00:00,37.65
5/29/2019 16:00:00,37.69
5/30/2019 16:00:00,38.04
5/31/2019 16:00:00,38.35
6/3/2019 16:00:00,38.82
6/4/2019 16:00:00,39.06
6/5/2019 16:00:00,38.23
6/6/2019 16:00:00,38.44
6/7/2019 16:00:00,38.82
6/10/2019 16:00:00,39.62
6/11/2019 16:00:00,39.96
6/12/2019 16:00:00,39.46
6/13/2019 16:00:00,39.45
6/14/2019 16:00:00,37.84
6/17/2019 16:00:00,37.66
6/18/2019 16:00:00,39.21
6/19/2019 16:00:00,39.4
6/20/2019 16:00:00,40.51
6/21/2019 16:00:00,40.52
6/24/2019 16:00:00,39.98
6/25/2019 16:00:00,38.92
6/26/2019 16:00:00,39.08
6/27/2019 16:00:00,39.59
6/28/2019 16:00:00,39.17
7/1/2019 16:00:00,41.38
7/2/2019 16:00:00,40.8
7/3/2019 13:00:00,40.33
7/5/2019 16:00:00,39.93
7/8/2019 16:00:00,39.32
7/9/2019 16:00:00,39.67
7/10/2019 16:00:00,40.71
7/11/2019 16:00:00,40.9
7/12/2019 16:00:00,41.23
7/15/2019 16:00:00,41.82
7/16/2019 16:00:00,41.77
7/17/2019 16:00:00,41.63
7/18/2019 16:00:00,43.19
7/19/2019 16:00:00,43.83
7/22/2019 16:00:00,44.6
7/23/2019 16:00:00,44.42
7/24/2019 16:00:00,44.54
7/25/2019 16:00:00,43.62
7/26/2019 16:00:00,43.46
7/29/2019 16:00:00,43.94
7/30/2019 16:00:00,43.11
7/31/2019 16:00:00,42.63
8/1/2019 16:00:00,41.87
8/2/2019 16:00:00,41.65
8/5/2019 16:00:00,39.87
8/6/2019 16:00:00,41.26
8/7/2019 16:00:00,41.26
8/8/2019 16:00:00,41.9
8/9/2019 16:00:00,41.41
8/12/2019 16:00:00,40.96
8/13/2019 16:00:00,41.84
8/14/2019 16:00:00,40.43
8/15/2019 16:00:00,40.86
8/16/2019 16:00:00,41.54
8/19/2019 16:00:00,41.78
8/20/2019 16:00:00,41.94
8/21/2019 16:00:00,42.58
8/22/2019 16:00:00,42.13
8/23/2019 16:00:00,40.95
8/26/2019 16:00:00,41.34
8/27/2019 16:00:00,41.35
8/28/2019 16:00:00,41.65
8/29/2019 16:00:00,42.28
8/30/2019 16:00:00,42.63
9/3/2019 16:00:00,41.72
9/4/2019 16:00:00,43.15
9/5/2019 16:00:00,44.24
9/6/2019 16:00:00,43.71
9/9/2019 16:00:00,43.85
9/10/2019 16:00:00,44.1
9/11/2019 16:00:00,44.22
9/12/2019 16:00:00,44.07
9/13/2019 16:00:00,44.74
9/16/2019 16:00:00,44.6
9/17/2019 16:00:00,45.13
9/18/2019 16:00:00,45.04
9/19/2019 16:00:00,44.9
9/20/2019 16:00:00,43.87
9/23/2019 16:00:00,44.07
9/24/2019 16:00:00,44.12
9/25/2019 16:00:00,45.01
9/26/2019 16:00:00,46.46
9/27/2019 16:00:00,45.51
9/30/2019 16:00:00,46.48
10/1/2019 16:00:00,47.19
10/2/2019 16:00:00,46.43
10/3/2019 16:00:00,47.13
10/4/2019 16:00:00,47.42
10/7/2019 16:00:00,47.95
10/8/2019 16:00:00,47.86
10/9/2019 16:00:00,48.68
10/10/2019 16:00:00,48.93
10/11/2019 16:00:00,49.42
10/14/2019 16:00:00,49.91
10/15/2019 16:00:00,50.39
10/16/2019 16:00:00,50.13
10/17/2019 16:00:00,49.75
10/18/2019 16:00:00,49.28
10/21/2019 16:00:00,50
10/22/2019 16:00:00,50.64
10/23/2019 16:00:00,50.17
10/24/2019 16:00:00,50.95
10/25/2019 16:00:00,51.13
10/28/2019 16:00:00,51.31
10/29/2019 16:00:00,51.47
10/30/2019 16:00:00,51.91
10/31/2019 16:00:00,51.63
11/1/2019 16:00:00,52.1
11/4/2019 16:00:00,53.49
11/5/2019 16:00:00,53.55
11/6/2019 16:00:00,53.64
11/7/2019 16:00:00,53.67
11/8/2019 16:00:00,52.83
11/11/2019 16:00:00,52.6
11/12/2019 16:00:00,52.15
11/13/2019 16:00:00,52.88
11/14/2019 16:00:00,52.48
11/15/2019 16:00:00,53.29
11/18/2019 16:00:00,53.42
11/19/2019 16:00:00,53.76
11/20/2019 16:00:00,53.5
11/21/2019 16:00:00,52.98
11/22/2019 16:00:00,52.79
11/25/2019 16:00:00,53.76
11/26/2019 16:00:00,53.63
11/27/2019 16:00:00,53.89
11/29/2019 13:00:00,53.09
12/2/2019 16:00:00,52.98
12/3/2019 16:00:00,52.78
12/4/2019 16:00:00,53.18
12/5/2019 16:00:00,54.4
12/6/2019 16:00:00,54.94
12/9/2019 16:00:00,54.46
12/10/2019 16:00:00,54.52
12/11/2019 16:00:00,55.9
12/12/2019 16:00:00,58.61
12/13/2019 16:00:00,58.25
12/16/2019 16:00:00,58.54
12/17/2019 16:00:00,59.23
12/18/2019 16:00:00,59.1
12/19/2019 16:00:00,57.96
12/20/2019 16:00:00,57.93
12/23/2019 16:00:00,58.22
12/24/2019 13:00:00,57.76
12/26/2019 16:00:00,58.25
12/27/2019 16:00:00,58.46
12/30/2019 16:00:00,57.85
12/31/2019 16:00:00,58.1
1/2/2020 16:00:00,60.04
1/3/2020 16:00:00,58.06
1/6/2020 16:00:00,57.39
1/7/2020 16:00:00,58.32
1/8/2020 16:00:00,58.75
1/9/2020 16:00:00,59.23
1/10/2020 16:00:00,58.86
1/13/2020 16:00:00,60.06
1/14/2020 16:00:00,60.32
1/15/2020 16:00:00,58.39
1/16/2020 16:00:00,58.75
1/17/2020 16:00:00,58.58
1/21/2020 16:00:00,58.24
1/22/2020 16:00:00,58.35
1/23/2020 16:00:00,57.48
1/24/2020 16:00:00,57.73
1/27/2020 16:00:00,55.26
1/28/2020 16:00:00,57.09
1/29/2020 16:00:00,57.19
1/30/2020 16:00:00,55.8
1/31/2020 16:00:00,53.94
2/3/2020 16:00:00,54.77
2/4/2020 16:00:00,57.52
2/5/2020 16:00:00,57.92
2/6/2020 16:00:00,58.02
2/7/2020 16:00:00,56.2
2/10/2020 16:00:00,57.02
2/11/2020 16:00:00,58.66
2/12/2020 16:00:00,59.63
2/13/2020 16:00:00,59.33
2/14/2020 16:00:00,58.19
2/18/2020 16:00:00,56.18
2/19/2020 16:00:00,57.64
2/20/2020 16:00:00,56.48
2/21/2020 16:00:00,55.59
2/24/2020 16:00:00,54.12
2/25/2020 16:00:00,53.86
2/26/2020 16:00:00,55.03
2/27/2020 16:00:00,53.29
2/28/2020 16:00:00,53.84
3/2/2020 16:00:00,55.98
3/3/2020 16:00:00,54.88
3/4/2020 16:00:00,57.08
3/5/2020 16:00:00,55.73
3/6/2020 16:00:00,55.07
3/9/2020 16:00:00,51.83
3/10/2020 16:00:00,54.51
3/11/2020 16:00:00,52.24
3/12/2020 16:00:00,48.69
3/13/2020 16:00:00,52.23
3/16/2020 16:00:00,44.9
3/17/2020 16:00:00,48.54
3/18/2020 16:00:00,44.37
3/19/2020 16:00:00,43.89
3/20/2020 16:00:00,44.53
3/23/2020 16:00:00,45.26
3/24/2020 16:00:00,48.87
3/25/2020 16:00:00,49
3/26/2020 16:00:00,49.87
3/27/2020 16:00:00,46.91
3/30/2020 16:00:00,47.82
3/31/2020 16:00:00,47.79
4/1/2020 16:00:00,46.51
4/2/2020 16:00:00,48.13
4/3/2020 16:00:00,47.06
4/6/2020 16:00:00,49.97
4/7/2020 16:00:00,49.72
4/8/2020 16:00:00,50.27
4/9/2020 16:00:00,48.33
4/13/2020 16:00:00,48.75
4/14/2020 16:00:00,50.63
4/15/2020 16:00:00,49.66
4/16/2020 16:00:00,52.4
4/17/2020 16:00:00,53.69
4/20/2020 16:00:00,52.59
4/21/2020 16:00:00,51.37
4/22/2020 16:00:00,52.95
4/23/2020 16:00:00,52.64
4/24/2020 16:00:00,52.73
4/27/2020 16:00:00,53.51
4/28/2020 16:00:00,52.76
4/29/2020 16:00:00,54.48
4/30/2020 16:00:00,53.13
5/1/2020 16:00:00,51.1
5/4/2020 16:00:00,52.15
5/5/2020 16:00:00,51.71
5/6/2020 16:00:00,52.13
5/7/2020 16:00:00,52.33
5/8/2020 16:00:00,52.91
5/11/2020 16:00:00,52.4
5/12/2020 16:00:00,51.1
5/13/2020 16:00:00,50.92
5/14/2020 16:00:00,52.1
5/15/2020 16:00:00,49.8
5/18/2020 16:00:00,51.87
5/19/2020 16:00:00,50.81
5/20/2020 16:00:00,51.84
5/21/2020 16:00:00,50.75
5/22/2020 16:00:00,49.8
5/26/2020 16:00:00,50.82
5/27/2020 16:00:00,51.74
5/28/2020 16:00:00,50.28
5/29/2020 16:00:00,50.33
6/1/2020 16:00:00,51.03
6/2/2020 16:00:00,52.01
6/3/2020 16:00:00,53.06
6/4/2020 16:00:00,54.28
6/5/2020 16:00:00,55.2
6/8/2020 16:00:00,55.57
6/9/2020 16:00:00,56.61
6/10/2020 16:00:00,57.55
6/11/2020 16:00:00,55.04
6/12/2020 16:00:00,56
6/15/2020 16:00:00,56.02
6/16/2020 16:00:00,55.8
6/17/2020 16:00:00,56.6
6/18/2020 16:00:00,56.15
6/19/2020 16:00:00,55.31
6/22/2020 16:00:00,56
6/23/2020 16:00:00,56.76
6/24/2020 16:00:00,56.58
6/25/2020 16:00:00,57.04
6/26/2020 16:00:00,56.33
6/29/2020 16:00:00,56.39
6/30/2020 16:00:00,56.77
7/1/2020 16:00:00,56.82
7/2/2020 16:00:00,58.62
7/6/2020 16:00:00,61.88
7/7/2020 16:00:00,60.71
7/8/2020 16:00:00,62.59
7/9/2020 16:00:00,64.78
7/10/2020 16:00:00,63.85
7/13/2020 16:00:00,65.07
7/14/2020 16:00:00,66.96
7/15/2020 16:00:00,66.06
7/16/2020 16:00:00,66.59
7/17/2020 16:00:00,66.4
